date,id,text, bot_non_bot
Fri Apr 27 01:11:05 +0000 2018,989673252309078018,"Stormy Daniels' lawyer argued that President Trump's personal lawyer's ""blanket claims"" for Fifth Amendment protect… https://t.co/gOksHP7yxH", 1
Fri Apr 27 01:01:07 +0000 2018,989670744182411265,Cosby tried to make it about race — not rape | By Roxanne Jones via @CNNOpinion https://t.co/1nqKTKEtsx https://t.co/4mV7uIKDDk, 1
Fri Apr 27 00:52:21 +0000 2018,989668538423144448,RT @AC360: North Korean leader Kim Jong Un steps across the Military Demarcation Line and into South Korea. On Friday he will hold talks wi…, 1
Fri Apr 27 00:51:03 +0000 2018,989668211464589313,Thousands of people across Germany marched in solidarity with the country's Jewish community amid rising concerns o… https://t.co/Gy9fJwtfG3, 1
Fri Apr 27 00:43:29 +0000 2018,989666306197737472,JUST IN: Kim Jong Un becomes first North Korean leader to cross line dividing the two Koreas since fighting ended i… https://t.co/lhxwdg8PSR, 1
Fri Apr 27 00:42:15 +0000 2018,989665998277103616,The Diamond and Silk show goes to Washington https://t.co/VAASxG98eZ https://t.co/55ZlFMVCVv, 1
Fri Apr 27 00:21:35 +0000 2018,989660797008859137,South Korea's Moon Jae-in has arrived in the demilitarized zone (DMZ) for the inter-Korea summit.… https://t.co/QMjwSWPKt0, 1
Fri Apr 27 00:14:39 +0000 2018,989659050798452736,That time Fox News tried to wrap up a Trump interview -- CNN's Jeanne Moos has more https://t.co/T3Nrbtprsk https://t.co/WNNqcUMoDC, 1
Fri Apr 27 00:04:17 +0000 2018,989656444411760641,South Korean President Moon Jae-in's motorcade has crossed the Unification Bridge and entered the demilitarized zon… https://t.co/ttJDgbLeE2, 1
Thu Apr 26 23:52:07 +0000 2018,989653381252833280,".@camanpour: What do you expect to be the outcome of the North/South summit?

North Korean defector, Thae Yong-ho:… https://t.co/1IwP7dgqtI", 1
Thu Apr 26 23:51:32 +0000 2018,989653235991539712,1 poll number that should be a wake-up call for politicians | Analysis by @CillizzaCNN https://t.co/FzdttniB6q https://t.co/BuYOFJ4s5l, 1
Thu Apr 26 23:45:50 +0000 2018,989651800528744448,RT @cnni: South Korea's Moon Jae-in has set off and is en route to the demilitarized zone (DMZ) to meet North Korea's Kim Jong Un. Live upd…, 1
Thu Apr 26 23:45:21 +0000 2018,989651675987181568,"RT @OutFrontCNN: Sen. Richard Blumenthal calls Trump's comments about the DOJ during his Fox and Friends interview ""a very ominous and thre…", 1
Thu Apr 26 23:42:07 +0000 2018,989650865706369024,"The man who police say is the Golden State Killer was found using DNA-matching information from genealogy websites,… https://t.co/ws3Y4LL7Qn", 1
Thu Apr 26 23:37:02 +0000 2018,989649586007498752,"OK, Apu is funny -- but there's still a big problem | By Ali Noorani via @CNNOpinion https://t.co/GCx4KbGHY8 https://t.co/fZ5kqxFl07", 1
Thu Apr 26 23:36:38 +0000 2018,989649482395672577,"RT @OutFrontCNN: Stephen Moore says the ""character assassination"" of Scott Pruitt is because he doesn't believe in climate change, adding t…", 1
Thu Apr 26 23:31:09 +0000 2018,989648103895715840,Several prominent Democratic lawmakers want to know more about why House Speaker Paul Ryan requested that the House… https://t.co/NDYVDZIuti, 1
Thu Apr 26 23:27:45 +0000 2018,989647247431348224,61% of GOP voters say Mueller's probe into potential coordination between the Trump campaign and the Russian govern… https://t.co/pTiIoc29oj, 1
Thu Apr 26 23:25:22 +0000 2018,989646647280848896,South Korea's Moon Jae-in has set off and is en route to the demilitarized zone (DMZ) to meet North Korea's Kim Jon… https://t.co/oY5XXc4Exl, 1
Thu Apr 26 23:22:33 +0000 2018,989645938573619200,President Donald Trump extended the deadline for the public release of the John F. Kennedy assassination files to 2… https://t.co/bJCKZoRImE, 1
Thu Apr 26 23:21:40 +0000 2018,989645719605825536,Kanye only cares about himself ... just like Trump | By Clay Cane via @CNNOpinion https://t.co/NiTJxZ1gmK https://t.co/iheMHcbwJr, 1
Thu Apr 26 23:20:31 +0000 2018,989645430207254528,The Senate Ethics Committee issued a blistering letter admonishing Democratic Sen. Bob Menendez of New Jersey for a… https://t.co/3BLB66dlOh, 1
Thu Apr 26 23:19:05 +0000 2018,989645065936089088,"""Avengers: Infinity War"" could make box office history this weekend https://t.co/TbXQOlllOC https://t.co/DPorGxQA2J", 1
Thu Apr 26 23:17:37 +0000 2018,989644699370774528,"Six in 10 Republican voters now believe special counsel Robert Mueller's investigation is unfair, a 15-point swing… https://t.co/gSxZS33kIe", 1
Thu Apr 26 23:15:29 +0000 2018,989644163456086016,"For Jessica Nabongo,becoming the first black woman to visit every country on Earth isn't just about getting her nam… https://t.co/C8ohDybMqt", 1
Thu Apr 26 23:13:44 +0000 2018,989643721514934273,When kids take over the White House press briefing https://t.co/Yb9CbSDhQg https://t.co/NONtYhPeeA, 1
Thu Apr 26 23:12:41 +0000 2018,989643459073138688,"RT @OutFrontCNN: ""All of this is going to come back and haunt him"" says former Nixon WH Counsel John Dean about President Trump's interview…", 1
Thu Apr 26 23:12:15 +0000 2018,989643346648985600,Giving the antibiotic azithromycin twice a year to young children in sub-Saharan Africa reduced childhood deaths by… https://t.co/7uQFmrOT7Y, 1
Thu Apr 26 23:08:03 +0000 2018,989642289579548672,Illinois Democratic Sen. Tammy Duckworth returned to the Senate floor with her newborn baby to cast a vote -- most… https://t.co/6thPmJcmGL, 1
Thu Apr 26 22:56:04 +0000 2018,989639276685070337,"The Marvel Cinematic Universe is more than just action-packed fighting, cool super suits and memorable one-liners.… https://t.co/FbVlbcEfGd", 1
Thu Apr 26 22:51:05 +0000 2018,989638022600777728,"One in 59 US children has autism, according to a new CDC report https://t.co/8W88txds5V https://t.co/7nSgLJrDJb", 1
Thu Apr 26 22:46:07 +0000 2018,989636770215145478,South Korea's President Moon Jae-in and North Korean leader Kim Jong Un will meet for the first time in more than a… https://t.co/AY4gP633Vm, 1
Thu Apr 26 22:45:01 +0000 2018,989636495286861824,A judge has dismissed a lawsuit by a man who claimed he was unfairly kicked out of a New York City bar for wearing… https://t.co/QEKfmkuPbF, 1
Thu Apr 26 22:43:50 +0000 2018,989636196371492864,"So, Scott Pruitt totally lied about raises for his employees | Analysis by @CillizzaCNN https://t.co/eyscSzo291 https://t.co/iOYsEPA4as", 1
Thu Apr 26 22:40:43 +0000 2018,989635410862268417,"What happens now that comedian Bill Cosby has been convicted?

- He's allowed to go home
- He can't leave Pennsylva… https://t.co/Hq73qlSsGL", 1
Thu Apr 26 22:34:53 +0000 2018,989633945179435008,"The United States has effectively closed its doors on Huawei and ZTE, two of China's biggest tech companies.

That'… https://t.co/xOoiY3sdx6", 1
Thu Apr 26 22:33:06 +0000 2018,989633496653205504,Nine teenagers have died and one is missing from an organized trip after flash floods swept across Israel and the W… https://t.co/aH57Yk7iJp, 1
Thu Apr 26 22:27:05 +0000 2018,989631981200793600,"For the first time in over a decade, the leaders of a divided Korea will sit down to negotiate an end to a decades-… https://t.co/F9u8nMRWKd", 1
Thu Apr 26 22:19:03 +0000 2018,989629961135894529,"The parents of Otto Warmbier have filed a wrongful death lawsuit against the North Korean government, charging that… https://t.co/PIzCsodm61", 1
Thu Apr 26 22:18:07 +0000 2018,989629725906792448,"RT @CNNSitRoom: “You are unfit to hold public office and undeserving of the public trust.” Lawmakers grill Scott Pruitt, the embattled admi…", 1
Thu Apr 26 22:15:17 +0000 2018,989629012124291073,The White House releases photos of the meeting between newly confirmed US Secretary of State Mike Pompeo and North… https://t.co/OvZBxcA2rm, 1
Thu Apr 26 22:07:40 +0000 2018,989627095398699010,Amazon is raising the price of Amazon Prime from $99 to $119 per year https://t.co/O8ZVUO8flb https://t.co/NSgFxwaiDA, 1
Thu Apr 26 22:06:45 +0000 2018,989626862782607360,"California's DNA database law drew the wrath of privacy rights groups, but it may have helped nab the Golden State… https://t.co/6ERsSKCQPM", 1
Thu Apr 26 22:05:20 +0000 2018,989626506388307968,"Attorney General Jeff Sessions told a House panel that ""this thing needs to conclude,"" potentially in reference to… https://t.co/O0EIilLFGq", 1
Thu Apr 26 22:04:11 +0000 2018,989626216541052929,"The Trump administration has announced an end to a protected status for roughly 9,000 Nepalese immigrants that has… https://t.co/G8QNEJOSfM", 1
Thu Apr 26 22:02:57 +0000 2018,989625909194973184,Wells Fargo may be in even more trouble: The federal government has urged the embattled bank's board of directors t… https://t.co/ggMnP3sUu7, 1
Thu Apr 26 22:00:28 +0000 2018,989625281517424640,Here's how an Alabama newspaper marked the opening of the nation's first lynching memorial https://t.co/gOtTDIsKQ9 https://t.co/MGeGqksQ5c, 1
Thu Apr 26 21:59:10 +0000 2018,989624955229925376,Domino's stock surged 8% to a new record after reporting earnings and sales that topped forecasts… https://t.co/kelLbGlv84, 1
Thu Apr 26 21:54:27 +0000 2018,989623768338268165,"The 53 most stunning lines from Donald Trump's ""Fox &amp; Friends"" interview | Analysis by @CillizzaCNN… https://t.co/FmkePwGl4E", 1
Thu Apr 26 21:52:21 +0000 2018,989623242058010624,6 new Gmail features worth trying -- and how to get them now https://t.co/6VZAKhK4Zd https://t.co/78MRT5gYKF, 1
Thu Apr 26 21:49:06 +0000 2018,989622422574977025,"Colin Jost and Michael Che, anchors of ""Weekend Update"" on ""SNL,"" will co-host this year's Emmy Awards… https://t.co/0H5depY27E", 1
Thu Apr 26 21:31:08 +0000 2018,989617901215911936,"“How many women will it take before one woman is believed against the denials of a rich, powerful, famous man? Now… https://t.co/YQaJU9YY6S", 1
Thu Apr 26 21:28:30 +0000 2018,989617240147361792,"What did President Trump get first lady Melania Trump for her birthday? 

""You know I'm very busy to be running out… https://t.co/WfTRItopSW", 1
Thu Apr 26 21:18:01 +0000 2018,989614599078137858,"“How many women will it take before one woman is believed against the denials of a rich, powerful, famous man? Now… https://t.co/3KZsd6U0LA", 1
Thu Apr 26 21:09:28 +0000 2018,989612447307911168,Union gives Broward County sheriff a vote of no confidence and will ask the Florida governor to remove him over his… https://t.co/s4mh3YIUUe, 1
Thu Apr 26 21:02:26 +0000 2018,989610678959923201,Teachers in Arizona and Colorado took to the streets to rally for more school funding https://t.co/5aTzLFamBm https://t.co/UITPxb8EYV, 1
Thu Apr 26 20:50:30 +0000 2018,989607676228329473,"Today, all over Arizona, teachers are walking out to protest for better pay and learning conditions for their stude… https://t.co/eSmf8nhVuV", 1
Thu Apr 26 20:36:35 +0000 2018,989604173724442624,A batch of recovered text messages between two top FBI employees who have come under scrutiny for criticizing then-… https://t.co/MkPf2WFpIm, 1
Thu Apr 26 20:27:26 +0000 2018,989601870166614016,"Time's up, Bill Cosby https://t.co/oc7zHeO6Tn (via @CNNOpinion) https://t.co/QMId3VuzBc", 1
Thu Apr 26 20:22:11 +0000 2018,989600549350846466,"""Probably the worst thing that I've ever had to do is tell a 15-year-old's mother that her son was killed."" This do… https://t.co/zNM6R9Lsdg", 1
Thu Apr 26 20:14:02 +0000 2018,989598497811943427,"""The arc of the moral universe is long, but today it has bent towards justice."" Bill Cosby's accusers react to the… https://t.co/HlGm7i81GS", 1
Thu Apr 26 19:57:13 +0000 2018,989594266556141569,"As a prosecutor seeks to revoke Bill Cosby's $1 million bail, the 80-year-old comedian curses at him… https://t.co/M7sm7OHATq", 1
Thu Apr 26 19:48:46 +0000 2018,989592139909627904,"Cosby accuser Andrea Constand ""needs to be heralded for what she has done,"" says her attorney, Dolores Troiani, aft… https://t.co/n3QtaOL2hg", 1
Thu Apr 26 19:45:17 +0000 2018,989591262142529536,"RT @CNNnewsroom: ""I'm stunned ... I'm elated for all the women,"" says Cosby accuser Patricia Steuer after Bill Cosby is found guilty in ind…", 1
Thu Apr 26 19:39:17 +0000 2018,989589754491691008,"Immediately after learning that Bill Cosby was convicted of indecent assault, some accusers cry, hug, and celebrate… https://t.co/d2uzVdSVYx", 1
Thu Apr 26 19:25:28 +0000 2018,989586277736566784,"""Money and power, or who you are, will not stop us from a criminal investigation or prosecuting a case."" Kevin Stee… https://t.co/VK73ypGHkp", 1
Thu Apr 26 19:09:33 +0000 2018,989582271979098112,Bill Cosby was not ordered to stay in jail before his sentencing; accuser Lili Bernard says that “he should go stra… https://t.co/U0kJcLdFfM, 1
Thu Apr 26 19:02:56 +0000 2018,989580603610816514,“The jury has restored my faith in humanity. I feel like I’m dreaming and I need to be pinched to be woken.” Bill C… https://t.co/nt872iudkR, 1
Thu Apr 26 18:44:13 +0000 2018,989575893239713795,"RT @CNNSitRoom: ""Today, this jury has shown that what the 'Me Too' movement is saying is that women are worthy of being believed."" One of B…", 1
Thu Apr 26 18:43:12 +0000 2018,989575638725156864,Bill Cosby’s attorney: “We are very disappointed by the verdict… the fight is not over.” https://t.co/7Me50zypbC https://t.co/4lyHJYoR0k, 1
Thu Apr 26 18:30:26 +0000 2018,989572426517434368,"RT @CNNSitRoom: It’s a ""victory for all sexual assault survivors, female and male, it’s a victory for womanhood. I thank the jury so much f…", 1
Thu Apr 26 18:15:08 +0000 2018,989568577622761473,Bill Cosby walks out of the courtroom after he was found guilty on all three counts in his indecent assault trial… https://t.co/giwKCvOTKk, 1
Thu Apr 26 17:57:10 +0000 2018,989564056314015746,BREAKING: Bill Cosby has been convicted of all three counts against him in his indecent assault trial… https://t.co/xtimJ9CZ3S, 1
Thu Apr 26 17:50:10 +0000 2018,989562294299451393,"JUST IN: The jury in the Bill Cosby indecent assault trial has reached a verdict, according to media reports… https://t.co/FIVe71wHje", 1
Thu Apr 26 17:42:33 +0000 2018,989560378114719745,"This teacher takes home just $320/week — less than her teen daughter makes as a nanny.

Arizona teachers explain wh… https://t.co/i7Q8gYVhd0", 1
Thu Apr 26 17:32:32 +0000 2018,989557856948178945,"President Trump will visit the United Kingdom in July, the White House and Downing Street announce… https://t.co/XhSYk9zHK7", 1
Thu Apr 26 17:14:12 +0000 2018,989553243788365825,JUST IN: The Senate confirms Mike Pompeo as President Trump's second secretary of state https://t.co/17dFuL4HKk https://t.co/pJhkF21SDW, 1
Thu Apr 26 17:00:25 +0000 2018,989549772116807680,Sweden has opened the world's first public road that allows electric cars to recharge while driving… https://t.co/kLpOHOCfMp, 1
Thu Apr 26 16:47:23 +0000 2018,989546493764882432,EPA Administrator Scott Pruitt says the controversial sound proof booth installed at his office is not the type use… https://t.co/CBwH4rWyQL, 1
Thu Apr 26 16:36:22 +0000 2018,989543722722451461,These kids were being bullied. Then a photographer transformed them into Avengers superheroes… https://t.co/SpTOH0vdax, 1
Thu Apr 26 16:20:06 +0000 2018,989539627030769665,French President Macron concedes it's going to take way more work to keep US President Trump in the Iran nuclear de… https://t.co/zc4IOY7bxd, 1
Thu Apr 26 16:10:02 +0000 2018,989537092890963968,"Some classes of drugs used to treat depression, Parkinson's and urinary incontinence are tied to a 30% higher demen… https://t.co/2lzjuvy4K7", 1
